,Latitude,Longitude
405,12.8162443,77.6916113
406,17.4436387,77.433391
407,17.4436387,77.433391
408,17.4436387,77.433391
409,13.0120218,77.6777817
410,12.93103185,77.6782471
411,13.054713,77.6339258
412,13.054713,77.6339258
413,12.9155514,77.5774308
414,12.0325216,76.8056333
415,12.0325216,76.8056333
416,12.0325216,76.8056333
417,12.0325216,76.8056333
418,12.0325216,76.8056333
419,12.0325216,76.8056333
420,12.0325216,76.8056333
421,12.0325216,76.8056333
422,12.0325216,76.8056333
423,12.0325216,76.8056333
424,12.0325216,76.8056333
425,12.0325216,76.8056333
426,12.0325216,76.8056333
427,12.0325216,76.8056333
428,12.0325216,76.8056333
429,12.0325216,76.8056333
430,12.0325216,76.8056333
431,12.0325216,76.8056333
432,12.7852528,77.6380931
433,12.7852528,77.6380931
434,12.7852528,77.6380931
435,12.7852528,77.6380931
436,12.7852528,77.6380931
437,12.7852528,77.6380931
438,12.7852528,77.6380931
439,12.7852528,77.6380931
440,12.7852528,77.6380931
441,12.7852528,77.6380931
442,12.7852528,77.6380931
443,12.7852528,77.6380931
444,-0.3029971,-78.5513472
445,-0.3029971,-78.5513472
446,12.7852528,77.6380931
447,-0.3029971,-78.5513472
448,-0.3029971,-78.5513472
449,12.7852528,77.6380931
450,-0.3029971,-78.5513472
451,12.0325216,76.8056333
452,12.0325216,76.8056333
453,12.0325216,76.8056333
454,12.0325216,76.8056333
455,12.7782588,77.7712834
456,12.7782588,77.7712834
457,12.7782588,77.7712834
458,12.7782588,77.7712834
459,12.7782588,77.7712834
460,12.7782588,77.7712834
461,12.7782588,77.7712834
462,12.9406152,77.7469937
463,12.8162443,77.6916113
464,12.9155514,77.5774308
465,12.9155514,77.5774308
466,12.9155514,77.5774308
467,12.9155514,77.5774308
468,12.9155514,77.5774308
469,12.9155514,77.5774308
470,12.9155514,77.5774308
471,12.9155514,77.5774308
472,12.9155514,77.5774308
473,12.9155514,77.5774308
474,12.9155514,77.5774308
475,12.9155514,77.5774308
476,12.9155514,77.5774308
477,12.9155514,77.5774308
478,12.9155514,77.5774308
479,12.9155514,77.5774308
480,12.9155514,77.5774308
481,12.9155514,77.5774308
482,12.9155514,77.5774308
483,12.9155514,77.5774308
484,12.9155514,77.5774308
485,12.9155514,77.5774308
486,12.9155514,77.5774308
487,12.9155514,77.5774308
488,12.9155514,77.5774308
489,12.9155514,77.5774308
490,12.9155514,77.5774308
491,12.9155514,77.5774308
492,12.9155514,77.5774308
493,12.9155514,77.5774308
494,12.9155514,77.5774308
495,12.9155514,77.5774308
496,12.9155514,77.5774308
497,12.9155514,77.5774308
498,12.9155514,77.5774308
499,12.9155514,77.5774308
500,12.9155514,77.5774308
501,12.9155514,77.5774308
502,12.9155514,77.5774308
503,12.9155514,77.5774308
504,12.9155514,77.5774308
505,12.9155514,77.5774308
506,12.9155514,77.5774308
507,13.0766407,77.5577315
508,13.0766407,77.5577315
509,41.9541918,3.2088349
510,41.9541918,3.2088349
511,41.9541918,3.2088349
512,41.9541918,3.2088349
513,41.9541918,3.2088349
514,41.9541918,3.2088349
515,41.9541918,3.2088349
516,41.9541918,3.2088349
517,41.9541918,3.2088349
518,41.9541918,3.2088349
519,41.9541918,3.2088349
520,13.0601125,77.5767725
521,13.0601125,77.5767725
522,13.0601125,77.5767725
523,13.0601125,77.5767725
524,13.0601125,77.5767725
525,12.9406152,77.7469937
526,12.8364852,77.7260023
527,12.8364852,77.7260023
528,12.8364852,77.7260023
529,12.8371576,77.6725236
530,12.8371576,77.6725236
531,12.8371576,77.6725236
532,12.8371576,77.6725236
533,12.8371576,77.6725236
534,12.8371576,77.6725236
535,12.8371576,77.6725236
536,12.8371576,77.6725236
537,12.8371576,77.6725236
538,12.8371576,77.6725236
539,12.8371576,77.6725236
540,18.4900796,73.8475301
541,18.4900796,73.8475301
542,12.7782588,77.7712834
543,12.9106362,77.6844696
544,15.8876779,75.7046777
545,15.8876779,75.7046777
546,15.8876779,75.7046777
547,15.8876779,75.7046777
548,15.8876779,75.7046777
549,12.9163386,77.578242
550,12.9163386,77.578242
551,12.9163386,77.578242
552,12.9163386,77.578242
553,12.9163386,77.578242
554,12.9163386,77.578242
555,12.9163386,77.578242
556,12.9163386,77.578242
557,12.9163386,77.578242
558,12.9163386,77.578242
559,12.9163386,77.578242
560,12.9163386,77.578242
561,12.9163386,77.578242
562,12.9163386,77.578242
563,12.9163386,77.578242
564,12.9163386,77.578242
565,12.9163386,77.578242
566,12.9163386,77.578242
567,12.9163386,77.578242
568,12.9163386,77.578242
569,12.9163386,77.578242
570,12.9163386,77.578242
571,12.9163386,77.578242
572,12.8580811,77.5580713
573,12.8565317,77.5877237
574,12.8565317,77.5877237
575,12.8565317,77.5877237
576,12.8565317,77.5877237
577,12.8565317,77.5877237
578,12.8565317,77.5877237
579,12.8565317,77.5877237
580,12.8565317,77.5877237
581,12.8565317,77.5877237
582,12.8565317,77.5877237
583,12.8565317,77.5877237
584,12.8565317,77.5877237
585,12.8565317,77.5877237
586,12.8565317,77.5877237
587,12.8565317,77.5877237
588,12.8565317,77.5877237
589,12.8565317,77.5877237
590,12.8565317,77.5877237
591,12.8565317,77.5877237
592,12.8565317,77.5877237
593,12.8565317,77.5877237
594,12.8496783,77.6649749
595,12.8701234,77.6536449
596,12.8701234,77.6536449
597,12.8701234,77.6536449
598,12.8701234,77.6536449
599,12.9406152,77.7469937
600,12.9406152,77.7469937
601,12.9055682,77.5455438
602,12.9055682,77.5455438
603,13.0465209,77.7504176
604,13.0465209,77.7504176
605,13.0465209,77.7504176
606,18.0323418,75.8338487
607,18.0323418,75.8338487
608,18.0323418,75.8338487
609,18.0323418,75.8338487
610,18.0323418,75.8338487
611,18.0323418,75.8338487
612,18.0323418,75.8338487
613,18.0323418,75.8338487
614,41.9541918,3.2088349
615,41.9541918,3.2088349
616,41.9541918,3.2088349
617,41.9541918,3.2088349
618,12.9163386,77.578242
619,12.9163386,77.578242
620,12.9163386,77.578242
621,12.9340114,77.6222304
622,12.9340114,77.6222304
623,12.9340114,77.6222304
624,12.9340114,77.6222304
625,12.9340114,77.6222304
626,13.0953024,77.3963586
627,13.0953024,77.3963586
628,13.0953024,77.3963586
629,13.0953024,77.3963586
630,13.0953024,77.3963586
631,12.9845606,77.73764624301789
632,12.9845606,77.73764624301789
633,12.9845606,77.73764624301789
634,12.9845606,77.73764624301789
635,12.9845606,77.73764624301789
636,13.0382184,77.5919
637,13.0382184,77.5919
638,13.0382184,77.5919
639,13.0382184,77.5919
640,13.0382184,77.5919
641,13.0382184,77.5919
642,13.0382184,77.5919
643,13.0382184,77.5919
644,13.0382184,77.5919
645,12.9163386,77.578242
646,12.9163386,77.578242
647,13.0382184,77.5919
648,13.0382184,77.5919
649,13.0382184,77.5919
650,13.0382184,77.5919
651,13.0382184,77.5919
652,13.0382184,77.5919
653,13.0382184,77.5919
654,13.0382184,77.5919
655,12.8496783,77.6649749
656,12.8496783,77.6649749
657,12.8496783,77.6649749
658,12.8496783,77.6649749
659,12.8496783,77.6649749
660,12.8496783,77.6649749
661,12.8496783,77.6649749
662,12.8496783,77.6649749
663,12.8496783,77.6649749
664,12.9841958,77.51919296908994
665,12.9841958,77.51919296908994
666,12.9841958,77.51919296908994
667,12.9841958,77.51919296908994
668,12.9841958,77.51919296908994
669,12.9841958,77.51919296908994
670,12.8920326,77.6550376733177
671,12.8371576,77.6725236
672,12.8920326,77.6550376733177
673,12.8371576,77.6725236
674,12.8371576,77.6725236
675,12.8371576,77.6725236
676,12.8792861,77.5697529
677,12.8792861,77.5697529
678,12.8371576,77.6725236
679,12.8792861,77.5697529
680,12.8371576,77.6725236
681,12.8792861,77.5697529
682,12.8580811,77.5580713
683,12.8580811,77.5580713
684,12.8580811,77.5580713
685,12.8580811,77.5580713
686,12.8580811,77.5580713
687,12.8580811,77.5580713
688,12.8580811,77.5580713
689,12.8580811,77.5580713
690,12.8580811,77.5580713
691,12.8580811,77.5580713
692,12.8580811,77.5580713
693,12.8580811,77.5580713
694,12.8580811,77.5580713
695,12.8580811,77.5580713
696,12.8580811,77.5580713
697,12.8580811,77.5580713
698,12.8580811,77.5580713
699,12.8580811,77.5580713
700,12.8580811,77.5580713
701,12.8580811,77.5580713
702,13.0465209,77.7504176
703,13.0465209,77.7504176
704,12.8920326,77.6550376733177
705,12.8920326,77.6550376733177
706,12.8920326,77.6550376733177
707,12.8920326,77.6550376733177
708,12.8920326,77.6550376733177
709,12.8162443,77.6916113
710,12.8920326,77.6550376733177
711,12.8920326,77.6550376733177
712,12.8920326,77.6550376733177
713,12.8920326,77.6550376733177
714,12.8920326,77.6550376733177
715,12.9626925,77.6041603
716,12.9406152,77.7469937
717,12.9406152,77.7469937
718,9.46693815,77.93356445178478
719,13.0784743,77.6068938
720,13.0784743,77.6068938
721,13.0784743,77.6068938
722,27.64392675,83.05280519687284
723,12.8963963,77.5377864
724,12.9624669,77.6381958
725,12.9624669,77.6381958
726,12.9624669,77.6381958
727,12.9624669,77.6381958
728,12.8496783,77.6649749
729,12.93103185,77.6782471
730,12.93103185,77.6782471
731,12.9121916,77.5476337
732,13.1006982,77.5963454
733,13.1006982,77.5963454
734,12.9089453,77.6239038
735,12.9089453,77.6239038
736,13.2483502,77.7134377
737,13.2483502,77.7134377
738,13.2483502,77.7134377
739,13.2483502,77.7134377
740,13.2483502,77.7134377
741,12.8773486,77.6028031
742,12.8773486,77.6028031
743,12.8773486,77.6028031
744,12.8773486,77.6028031
745,12.8773486,77.6028031
746,13.2483502,77.7134377
747,12.8773486,77.6028031
748,12.8773486,77.6028031
749,41.9541918,3.2088349
750,41.9541918,3.2088349
751,41.9541918,3.2088349
752,41.9541918,3.2088349
753,41.9541918,3.2088349
754,41.9541918,3.2088349
755,41.9541918,3.2088349
756,41.9541918,3.2088349
757,41.9541918,3.2088349
758,13.2483502,77.7134377
759,13.2483502,77.7134377
760,12.9163386,77.578242
761,12.9163386,77.578242
762,12.9163386,77.578242
763,12.9089453,77.6239038
764,12.9163386,77.578242
765,12.9163386,77.578242
766,12.9163386,77.578242
767,12.9163386,77.578242
768,12.9163386,77.578242
769,12.9163386,77.578242
770,12.9163386,77.578242
771,12.9089453,77.6239038
772,13.2483502,77.7134377
773,12.8773486,77.6028031
774,12.8773486,77.6028031
775,13.0382184,77.5919
776,13.0382184,77.5919
777,12.8773486,77.6028031
778,12.8773486,77.6028031
779,12.8773486,77.6028031
780,41.9541918,3.2088349
781,41.9541918,3.2088349
782,41.9541918,3.2088349
783,12.9089453,77.6239038
784,13.2483502,77.7134377
785,13.2483502,77.7134377
786,13.2483502,77.7134377
787,12.9163386,77.578242
788,13.0382184,77.5919
789,13.0382184,77.5919
790,13.0382184,77.5919
791,13.0382184,77.5919
792,13.0382184,77.5919
793,12.9081487,77.5553179
794,12.8496783,77.6649749
795,12.8496783,77.6649749
796,12.93103185,77.6782471
797,12.8920326,77.6550376733177
798,12.8920326,77.6550376733177
799,13.0465209,77.7504176
800,13.0465209,77.7504176
801,13.0465209,77.7504176
802,12.8496783,77.6649749
803,12.8496783,77.6649749
804,12.8810223,77.6490068
805,12.8810223,77.6490068
806,12.8810223,77.6490068
807,12.8810223,77.6490068
808,12.8810223,77.6490068
809,12.8810223,77.6490068
810,12.8810223,77.6490068
811,12.8810223,77.6490068
812,12.8810223,77.6490068
813,12.8810223,77.6490068
814,12.8810223,77.6490068
815,12.8810223,77.6490068
816,12.8810223,77.6490068
817,12.9081487,77.5553179
818,12.9081487,77.5553179
819,12.9081487,77.5553179
820,12.9081487,77.5553179
821,12.9121916,77.5476337
822,12.9081487,77.5553179
823,12.9081487,77.5553179
824,12.9081487,77.5553179
825,12.9081487,77.5553179
826,12.9081487,77.5553179
827,12.9163386,77.578242
828,12.9163386,77.578242
829,12.9163386,77.578242
830,12.9163386,77.578242
831,12.9163386,77.578242
832,12.9163386,77.578242
833,12.9163386,77.578242
834,12.9340114,77.6222304
835,12.9340114,77.6222304
836,20.8007519,80.1522267
837,13.1006982,77.5963454
838,13.1006982,77.5963454
839,13.1006982,77.5963454
840,12.9340114,77.6222304
841,12.9340114,77.6222304
842,12.9340114,77.6222304
843,20.8007519,80.1522267
844,20.8007519,80.1522267
845,13.1006982,77.5963454
846,13.1006982,77.5963454
847,12.8920326,77.6550376733177
848,17.2510682,80.1651978
849,12.9406152,77.7469937
850,12.9406152,77.7469937
851,12.9406152,77.7469937
852,12.9406152,77.7469937
853,12.9406152,77.7469937
854,12.8920326,77.6550376733177
855,12.8963963,77.5377864
856,12.8963963,77.5377864
857,12.8963963,77.5377864
858,12.8963963,77.5377864
859,12.8371576,77.6725236
860,12.8371576,77.6725236
861,12.8371576,77.6725236
862,12.8371576,77.6725236
863,12.8371576,77.6725236
864,12.8920326,77.6550376733177
865,12.8920326,77.6550376733177
866,12.8920326,77.6550376733177
867,12.8920326,77.6550376733177
868,12.8920326,77.6550376733177
869,13.0382184,77.5919
870,13.0382184,77.5919
871,12.9155514,77.5774308
872,12.91814255,77.55767110316643
873,41.9541918,3.2088349
874,41.9541918,3.2088349
875,41.9541918,3.2088349
876,17.2510682,80.1651978
877,17.2510682,80.1651978
878,17.2510682,80.1651978
879,17.2510682,80.1651978
880,17.2510682,80.1651978
881,17.2510682,80.1651978
882,17.2510682,80.1651978
883,13.0258087,77.6305067
884,13.0258087,77.6305067
885,13.0258087,77.6305067
886,13.0258087,77.6305067
887,12.9155514,77.5774308
888,12.9155514,77.5774308
889,12.9155514,77.5774308
890,12.0325216,76.8056333
891,12.0325216,76.8056333
892,12.0325216,76.8056333
893,12.8920326,77.6550376733177
894,12.8920326,77.6550376733177
895,12.8920326,77.6550376733177
896,12.8920326,77.6550376733177
897,12.8920326,77.6550376733177
898,12.8920326,77.6550376733177
899,12.8920326,77.6550376733177
900,12.8920326,77.6550376733177
901,12.9406152,77.7469937
902,12.9406152,77.7469937
903,12.9406152,77.7469937
904,12.90593265,77.6754493561861
905,12.90593265,77.6754493561861
906,12.90593265,77.6754493561861
907,13.0382184,77.5919
908,13.0382184,77.5919
909,12.8920326,77.6550376733177
910,12.8920326,77.6550376733177
911,12.9081487,77.5553179
912,12.9081487,77.5553179
913,12.9081487,77.5553179
914,12.9081487,77.5553179
915,12.8963963,77.5377864
916,12.9081487,77.5553179
917,12.9081487,77.5553179
918,12.9081487,77.5553179
919,12.9163386,77.578242
920,9.46693815,77.93356445178478
921,9.46693815,77.93356445178478
922,9.46693815,77.93356445178478
923,9.46693815,77.93356445178478
924,9.46693815,77.93356445178478
925,13.0688076,77.6336424
926,13.0688076,77.6336424
927,13.0382184,77.5919
928,13.0382184,77.5919
929,12.90593265,77.6754493561861
930,12.90593265,77.6754493561861
931,12.90593265,77.6754493561861
932,12.90593265,77.6754493561861
933,12.90593265,77.6754493561861
934,41.9541918,3.2088349
935,41.9541918,3.2088349
936,41.9541918,3.2088349
937,41.9541918,3.2088349
938,41.9541918,3.2088349
939,41.9541918,3.2088349
940,41.9541918,3.2088349
941,41.9541918,3.2088349
942,41.9541918,3.2088349
943,41.9541918,3.2088349
944,41.9541918,3.2088349
945,41.9541918,3.2088349
946,41.9541918,3.2088349
947,41.9541918,3.2088349
948,12.0325216,76.8056333
949,12.0325216,76.8056333
950,12.9406152,77.7469937
951,12.9406152,77.7469937
952,12.0325216,76.8056333
953,12.9406152,77.7469937
954,12.9406152,77.7469937
955,12.0325216,76.8056333
956,12.0325216,76.8056333
957,12.0325216,76.8056333
958,12.8162443,77.6916113
959,12.7782588,77.7712834
960,18.4900796,73.8475301
961,12.9163386,77.578242
962,9.46693815,77.93356445178478
963,9.46693815,77.93356445178478
964,9.46693815,77.93356445178478
965,9.46693815,77.93356445178478
966,9.46693815,77.93356445178478
967,9.46693815,77.93356445178478
968,9.46693815,77.93356445178478
969,9.46693815,77.93356445178478
970,9.46693815,77.93356445178478
971,9.46693815,77.93356445178478
972,9.46693815,77.93356445178478
973,9.46693815,77.93356445178478
974,18.4900796,73.8475301
975,17.2510682,80.1651978
976,12.9055682,77.5455438
977,41.9541918,3.2088349
978,41.9541918,3.2088349
979,17.2510682,80.1651978
980,13.054713,77.6339258
981,13.054713,77.6339258
982,13.2483502,77.7134377
983,13.2483502,77.7134377
984,13.2483502,77.7134377
985,13.2483502,77.7134377
986,13.2483502,77.7134377
